article_id	title	categorie	pub_date
23877926	Lær av franskmennene: Slik kan sex bli bedre med alderen	Nyheter	2016-12-21 17:53:57
23879649	Tryggheten som forsvant	Meninger	2016-12-21 18:17:22
23879819	Elbilgoder fjernes	Økonomi	2016-12-21 20:07:32
23879837	Slik forklarer Cappelen de hemmelige drapsavhørene	Nyheter	2016-12-21 20:20:14
23879827	Olaf Tufte (40) går for VM-gull og åpner for OL-satsing	Sport	2016-12-21 20:20:56
23879846	Norge og Kina: Det skjulte spillet	Nyheter	2016-12-21 20:52:12
23879848	24 timer	Nyheter	2016-12-21 20:58:59
23879905	– Det blir et sirkus	Sport	2016-12-21 22:38:22
23879933	Johaug vil trene i Seiser Alm i Italia	Sport	2016-12-21 22:40:50
23879942	– Alvorlig!	Økonomi	2016-12-21 22:53:33
23879947	Politiet: - Tenner på når han blir frustrert	Nyheter	2016-12-21 22:56:18
23879973	Robbet til jul	Nyheter	2016-12-21 23:34:27
23879979	Mannen med mange ansikter	Nyheter	2016-12-21 23:53:56
23879984	De utskjelte som også bør hylles	Sport	2016-12-22 00:07:59
23880076	Slik pynter Haddy Njie og samboeren Trond Giske i høytiden: Første jul med datteren Maria	Rampelys	2016-12-22 09:44:58
23871849	Erling Jevne om den bunnløse sorgen:  Å miste et barn	Sport	2016-12-22 09:50:51
23880136	Den kalde bruskrigen	Rampelys	2016-12-22 10:06:49
23880145	Evigaktuelle Egner	Rampelys	2016-12-22 10:17:57
23880295	Sin fars latter	Rampelys	2016-12-22 11:57:32
23880175	Kåre Willochs oppgjør: Trump, Syria, terror, Listhaug og Russland	Nyheter	2016-12-22 11:59:29
23880309	Årets mest solgte bøker	Rampelys	2016-12-22 12:17:29
23880370	Karsten Midtuen hjelper fattige familier i Estland:  Julefly med nødhjelp	Nyheter	2016-12-22 13:24:52
23872908	Oddvar Brå om tapet av Ivar Formo: – Jeg savner kameraten min	Sport	2016-12-22 13:28:22
23880513	Alenejul er ingen krise	Meninger	2016-12-22 15:18:17
23880557	Filmanmeldelse: «Titanic» i verdensrommet	Rampelys	2016-12-22 15:52:53
23880674	VG kårer årets beste angrepsspillere: Giganten Cristiano Ronaldo	Sport	2016-12-22 17:07:56
23880751	«Norges spritkonge» tatt med 16 kilo hasj i bilen	Nyheter	2016-12-22 17:50:50
23880769	Et flott valg av VGs lesere	Meninger	2016-12-22 18:03:56
23880794	Julen er reddet	Nyheter	2016-12-22 18:41:14
23880820	OL-utøvere følges med egen helse-app	Sport	2016-12-22 18:54:44
23880810	Terrorens andre bølge	Meninger	2016-12-22 18:56:39
23880825	–  Det er jo en risiko Petter har tatt ved å stå utenfor landslaget	Sport	2016-12-22 19:01:56
23880837	Pokémons og Pokemoms	Meninger	2016-12-22 19:08:39
23880860	Høyre-Hedmarkinger i ulveopprør	Nyheter	2016-12-22 19:44:41
23880865	– En helt for alltid	Nyheter	2016-12-22 19:51:28
23880844	Ribbet for sparepengene	Sport	2016-12-22 20:25:54
23880921	140.000 uføre rammet av skatteblemme	Økonomi	2016-12-22 20:38:23
23880946	Disse tre avgjør Johaugs skjebne	Sport	2016-12-22 20:55:56
23880950	– Han er uskyldig	Nyheter	2016-12-22 21:02:59
23880955	24 timer	Nyheter	2016-12-22 21:17:39
23880976	Heltene til havs	Nyheter	2016-12-22 21:30:22
23880973	VGs kuskekommentarer	Sport	2016-12-22 21:34:22
23881034	Mulig dopingsak mot Brækhus-aktuelle Cyborg	Sport	2016-12-22 22:07:10
23881022	Mette-Marit i sorg	Nyheter	2016-12-22 22:22:56
23881058	Sjekk den legendelista!	Sport	2016-12-22 22:57:06
23881148	Trusselen fra øst: Her lagres Putins raketter mot Vesten	Nyheter	2016-12-30 21:47:43
23881170	Trusselen fra øst: Fanget mellom øst og vest	Nyheter	2017-01-01 19:08:41
23881177	Årets største idrettsutøver Magnus Carlsen om 2017: – Skal bevise for folk at jeg virkelig er best i verden	Sport	2016-12-23 09:54:36
23881198	Selvsagt måtte det bli Carlsen i år også	Sport	2016-12-23 10:10:45
23881221	Om verdslige saker og salighetsting	Meninger	2016-12-23 10:23:31
23881247	Sol, bad, storby og langreiser: Hit bør du reise i 2017	Reise	2016-12-23 10:32:57
23881215	Se hele listen! Norges 100 største idrettsutøvere 2016	Sport	2016-12-23 10:35:06
23880673	Kroppsbyggeren Mats Kardell: Dopingen ødela kroppen og sexlivet	VG Helg	2016-12-23 10:52:12
23881326	Aleppos yngste fotograf fortvilet etter evakuering: – Vil helst dra tilbake	Nyheter	2016-12-23 11:34:21
23881377	Et barn vokste opp i Nasaret	Meninger	2016-12-23 11:57:11
23881376	Fire bla` Hoff Oftebro med i samme film: Storkefamilien	Rampelys	2016-12-23 12:03:28
23879192	Sexologen svarer mann (26): – Jeg er utro og klarer ikke slutte	Nyttig	2016-12-23 12:52:59
23881471	Eks-kolleger støtter Eirik Jensen: Derfor tror de på ham	Nyheter	2016-12-23 13:55:43
23881313	Drøyt tre måneder før seriestart:    Slik er situasjonen for DITT lag	Sport	2016-12-23 14:11:11
23878792	12 gode vaner for det nye året: Ta grep for et lykkelig nytt år	VG Helg	2016-12-26 19:54:26
23881706	Prisen på Tord Liens juletre til himmelske høyder: Kyss verd 100 000!	Nyheter	2016-12-23 16:13:37
23878895	Norske samer gir Sioux-indianerne overlevelseshjelp	Nyheter	2016-12-23 16:13:56
23881797	Terroråret 2016	Meninger	2016-12-23 16:40:50
23881802	Sur realisme	Meninger	2016-12-23 16:49:00
23881832	Slik skal de rydde opp	Nyheter	2016-12-23 17:29:29
23881838	Slik svarte Putin på Trumps atomvåpen-utspill : – Vi er sterkere enn hvem som helst!	Nyheter	2016-12-23 17:52:46
23881851	Derfor er ikke Johaug med	Sport	2016-12-23 18:30:12
23881878	– Veldig alvorlig	Nyheter	2016-12-23 18:42:18
23881978	Her endte flukten	Nyheter	2016-12-23 20:13:54
23881925	Kraftige reaksjoner mot Tybring-Gjedde	Nyheter	2016-12-23 20:27:54
23881996	Konflikter i NRK Buskerud før Mah-Rukh Ali sluttet	Rampelys	2016-12-23 20:38:08
23882012	Flykaprere ba om asyl	Nyheter	2016-12-23 20:47:55
23882033	Hevder flere russiske skistjerner er suspendert	Sport	2016-12-23 21:04:08
23882165	Rockehelten Rick Parfitt (68) er død	Rampelys	2016-12-24 22:30:32
23882168	Julehilsen tar helt av på nett	Nyheter	2016-12-24 22:34:36
23882170	Frykter terrorangrep mot kirker i julen	Nyheter	2016-12-24 22:40:07
23882351	Emilie (17) funnet død i innsjø	Nyheter	2016-12-25 23:07:52
23882356	Emil Hegle Svendsen og Samantha Skogrand er forlovet	Rampelys	2016-12-25 23:14:26
23882368	George Michael er død	Rampelys	2016-12-26 00:24:55
23877228	Mentaltrener Cecilie Ystenes: Julen er positiv psykologi i praksis	Nyheter	2016-12-26 16:16:46
23882491	Verdighetsøvelse i romjulen	Meninger	2016-12-26 16:51:26
23880244	Bilåret 2016:   Her er årets vinnere	Økonomi	2016-12-26 18:32:02
23882550	Julequiz	Kaffepausen	2016-12-26 18:39:52
23882567	Hoppukekongen ble stoppet av Berlin-muren	Sport	2016-12-26 18:54:06
23882582	Varg i Vedum	Meninger	2016-12-26 19:34:56
23882588	De morsomste julefilmene	Meninger	2016-12-26 19:38:40
23882605	Zlatan med to assist og scoring - tangerte sitt «beste» kalenderår	Sport	2016-12-26 20:11:32
23882620	Norges eldste fyller 112 år: Ingen røyk, ingen dram og ingen mannfolk	Nyheter	2016-12-26 20:23:29
23882623	Russisk nyhetsbyrå med oppsiktsvekkende opplysninger: Passasjerene bar redningsvester	Nyheter	2016-12-26 20:30:57
23882654	Slik blir 5G: Det er dette som skal koble alt til nett	Økonomi	2016-12-26 21:08:28
23882663	Derfor blir det dyrere å fylle opp tanken i 2017	Økonomi	2016-12-26 21:12:48
23882672	Sjakk-Hammer: – Magnus fortsatt favoritt	Sport	2016-12-26 21:22:53
23882687	Homofile minoriteter må beskyttes	Meninger	2016-12-26 21:29:56
23882691	Chelsea nærmer seg Arsenal-rekord	Sport	2016-12-26 21:41:07
23882690	Elsa (84) ble stående ute i kulden: Sendt hjem fra legevakten uten nøkler	Nyheter	2016-12-26 21:41:13
23882706	George Michael 1963-2016: Den siste julen	Rampelys	2016-12-26 21:59:06
23882694	Klappjakten etter at Emilie Meng ble funnet død i Danmark	Nyheter	2016-12-26 21:59:37
23882712	Therese (35) møtte George Michael flere ganger: – Det er helt uvirkelig	Rampelys	2016-12-26 22:10:24
23882739	I sorg etter George Michaels død	Rampelys	2016-12-26 23:09:23
23882750	Slik herjet uværet «Urd»: Her treffer monster-bølgen	Nyheter	2016-12-26 23:52:48
23882746	24 timer	Nyheter	2016-12-27 00:25:40
23882763	Over 60 000 uten strøm etter uværet «Urd»	Nyheter	2016-12-27 00:21:25
23873731	Drapene som rystet Norge i 2016	Nyheter	2016-12-27 07:42:33
23880847	Sexologen svarer gift mann (50): Skammer meg etter å ha kjøpt sex	Nyheter	2017-01-01 18:59:55
23882809	De nye komikerne: Nyttårsforsetter - forbannelser med blanke ark	VG Helg	2016-12-29 20:07:07
23882850	Hopptrener Alexander Stöckl: Hjertet banker for Norge	Sport	2016-12-27 19:45:11
23871848	Barnas tanker om 2017: Nyttårsprofetene	VG Helg	2016-12-29 19:53:23
23867392	Gode nyheter: Robotdresser og miljølyspunkt	VG Helg	2016-12-27 10:43:46
23882905	Kronikk: Det utro folket	Meninger	2016-12-27 11:15:42
23879026	Lyst på usunn mat? Slik blir du kvitt suget	Nyheter	2016-12-27 22:20:14
23883041	Det tunge musikkåret: Musikerne vi mistet i 2016	Rampelys	2016-12-27 13:30:07
23862776	Ingvild Flugstad Østberg: Ingvilds private drama	Sport	2016-12-27 13:30:12
23883067	Onsdags-quiz	Kaffepausen	2016-12-27 14:10:32
23883066	Søtt nytt år	Mat og drikke	2016-12-27 14:24:22
23883089	Torsdags-quiz	Kaffepausen	2016-12-27 14:25:20
23883103	Fredags-quiz	Kaffepausen	2016-12-27 14:36:59
23883134	«Den hemmelige» skolen skal løftes	Nyheter	2016-12-27 14:55:33
23883116	Farvel, det sekulære Tyrkia	Meninger	2016-12-27 20:02:14
23883142	Nyttårsværet: Håp om godt rakettvær ... på Østlandet	Nyheter	2016-12-27 15:06:46
23883160	Bedre P-regler	Meninger	2016-12-27 15:14:36
23883194	Bjørnen sover kortere	Meninger	2016-12-27 15:25:19
23883188	Dårlig besøkt i USA og Norge: Den nye Tyldum-filmen skuffer	Rampelys	2016-12-27 15:25:35
23883206	Lørdags-quiz	Kaffepausen	2016-12-27 15:52:26
23883281	Hasjsmugleren Gjermund Cappelens luksusliv	Nyheter	2016-12-27 22:18:30
23883374	Revansjesugen Jansrud: – VM har vært en akilleshæl for meg	Sport	2016-12-27 19:56:57
23883395	Varaordfører har ulovlige leiligheter: Risikerer dagbøter	Nyheter	2016-12-27 20:12:58
23883403	Investor vil tjene stort på Trumps barndomshjem	Økonomi	2016-12-27 20:17:55
23883409	Politiet gjennomgår drapet på 94 år gammel kvinne på nytt: Hvem drepte Laura?	Nyheter	2016-12-27 20:22:38
23883478	Uværet «Urd»: Buss blåste rett av veien	Nyheter	2016-12-27 21:48:51
23883482	Carlsen gir ikke opp gullkampen	Sport	2016-12-27 21:53:16
23883501	«Star Wars»-stjernen Carrie Fisher er død	Rampelys	2016-12-27 22:29:47
23883505	Lover opprør hvis Trump skuffer	Nyheter	2016-12-27 22:38:39
23883514	Løven Aragon (12) måtte avlives	Nyheter	2016-12-27 22:43:46
23883517	De søkte etter Emilie Meng (17): – Hun lå ved vår egen hage	Nyheter	2016-12-27 22:50:49
23883535	Roberto Firmino slo tilbake etter fyllekjøring	Sport	2016-12-27 23:15:58
23883540	Stabæk-Olsen ber Semb ta kontakt med sparket Bradley: – Kaste ribbe og lutefisk	Sport	2016-12-27 23:24:18
23883547	24 timer	Nyheter	2016-12-27 23:56:14
23883222	Søndags-quiz	Kaffepausen	2016-12-28 08:50:57
23870843	Økt gjeld blant pensjonister: Slik får du mer å rutte med	Økonomi	2016-12-28 20:01:03
23880527	Lurt med falske konsertbilletter: Slik opererer svindlerne	Økonomi	2016-12-28 18:18:40
23883641	Helstekt festmat	Mat og drikke	2016-12-28 09:35:07
23883671	Saftig kalkun til nyttårsfesten	Mat og drikke	2016-12-28 09:46:34
23883686	Historisk sus	Mat og drikke	2016-12-28 10:05:03
23871851	Samlivsekspertene: En ærligere jakt på kjæreste	VG Helg	2016-12-28 17:38:22
23883715	Musserende: Den beste (og verste) til festen	Mat og drikke	2016-12-28 10:22:36
23874751	Den aller verste dagen derpå: Jakten på en kur mot bakrus	Nyheter	2016-12-28 11:26:24
23874727	Erik Solbakken: Bondesønnen som sviktet halling-dialekten	Rampelys	2016-12-29 18:54:22
23883834	Kronikk: På veg vekk frå demokratiet	Meninger	2016-12-28 13:04:05
23883835	Årets beste TV-serier	Rampelys	2016-12-28 13:18:14
23883854	Sjekket norsk laks for skadelig stoff	Nyheter	2016-12-28 13:24:35
23883837	100 spørsmål! Stor sportsquiz	Sport	2016-12-28 18:30:46
23883911	Rømmer Venezuela i jakt på mat	Nyheter	2016-12-28 13:54:42
23883945	Sprinter mot utrydding	Nyheter	2016-12-28 14:14:11
23883955	Helgens gullrekke: Syv katastrofefilmer	VG Helg	2016-12-28 14:43:54
23878434	Slik blir din økonomi i 2017	Økonomi	2016-12-28 15:16:52
23883977	Hva gjør du nå, Einar Jan Aas?	VG Helg	2016-12-28 15:18:25
23872940	Da Kniksen døde: «Jeg tenker på ham hver dag»	Sport	2016-12-28 15:33:58
23884028	Iran-avtale i spill	Meninger	2016-12-28 15:51:42
23884036	Nytt år, nye jubileum	Meninger	2016-12-28 15:54:58
23884131	Norsk prinsesse Leia i sorg etter Carrie Fishers død	Rampelys	2016-12-28 19:09:48
23884188	Hasj-rettssaken: De siste meldingene	Nyheter	2016-12-28 20:11:04
23884240	Jakten på skiføret	Nyheter	2016-12-28 20:30:01
23884249	Fire ganger utløste Willy (71) trygghetsalarmen. Neste morgen var han død	Nyheter	2016-12-28 20:41:28
23884257	Her rammet IS-terroren	Nyheter	2016-12-28 21:14:53
23884294	Bradley-agent bekrefter interesse for Norge-jobben: – Bob vil snakke	Sport	2016-12-28 22:12:39
23884303	Gå for Bradley hvis Solbakken sier nei til Norge	Sport	2016-12-28 22:20:09
23884322	Hoppuke-kongen Hannawald holder nordmannen som favoritt: – Tande sprengte en grense i Engelberg	Sport	2016-12-28 22:25:28
23884221	24 timer	Nyheter	2016-12-28 22:26:40
23884325	Nasjonalvindenes urolige sus	Meninger	2016-12-28 22:34:34
23884331	Lunken støtte til ulveopprøret	Nyheter	2016-12-28 22:41:54
23884339	Ukjent smuglerrute på Oslo lufthavn	Nyheter	2016-12-28 22:56:38
23884381	Mats Trygg: – Jason (41) brenner for hockey’n	Sport	2016-12-28 23:52:11
23884384	Uenige om omstridt regelverk	Sport	2016-12-29 00:03:42
23883119	VG-psykologen svarer: Når han ikke er klar for barn	Nyttig	2016-12-29 00:43:39
23883937	Gode nyheter: Dette har gått bra i 2016	Nyheter	2016-12-29 10:02:06
23884538	Frithjof Jacobsen: Tenk smått i kveld	VG Helg	2016-12-29 10:41:23
23882808	Slik ble Elen en bevisst forbruker: Befriende med shoppestopp	Økonomi	2016-12-29 11:07:34
23871531	Magnus (42) var mormonleder: Mitt brudd med en sekt	Nyheter	2017-01-01 17:59:31
23882863	De vant verdenscupen – slik gikk det med dem	Sport	2016-12-29 12:33:28
23884698	Jo Nesbø: Har nerver før ny Harry Hole-bok	Rampelys	2016-12-29 14:24:10
23884810	Døde dagen etter datteren: Debbie Reynolds’ utrolige liv	Rampelys	2016-12-29 15:03:39
23884881	Måke i currygryta og slange i støvsugeren: Årets dyreredningsaksjoner	Nyheter	2016-12-29 15:49:23
23883743	Samlivsekspertenes beste sexråd	VG Helg	2016-12-29 18:24:16
23882910	10 år siden Saddam Hussein ble henrettet – CIA-avhøreren: «Vi tok feil»	Historisk	2016-12-29 17:53:17
23885017	Den viktige fellesskolen	Meninger	2016-12-29 18:18:19
23885023	Våpenhvile i Syria	Meninger	2016-12-29 18:20:08
23885032	Det store klimabløffåret	Meninger	2016-12-29 18:27:35
23885046	Stjernekrigens konsekvenser	Meninger	2016-12-29 18:33:42
23885099	Finnen som utfordrer Kong Henrik i New York Rangers	Sport	2016-12-29 19:34:50
23885171	Dette bør du se etter på salget i romjulen	Økonomi	2016-12-29 20:13:11
23885180	Øivind Hansen har kronisk nyresvikt: Ventetiden	Nyheter	2016-12-29 20:37:58
23885193	Mer ulv, men færre sauer blir drept	Nyheter	2016-12-29 20:40:57
23884101	VG Helgs beste reportasjebilder fra 2016	Nyheter	2016-12-29 20:42:54
23885199	Ariana Grande Langer ut mot sex-kommentarer	Rampelys	2016-12-29 20:52:14
23885191	VGs kuskekommentarer	Sport	2016-12-29 20:52:53
23885197	Full forvirring om tysk «slaktoffer» på Brækhus-stevne	Sport	2016-12-29 20:54:26
23885235	Kronprinsesse Mette-Marits moteår	Rampelys	2016-12-29 21:36:44
23885321	Spesialenheten for politisaker: Dette badet var betaling for hasj-samarbeidet	Nyheter	2016-12-29 22:56:08
23885332	Obamas hevn	Nyheter	2016-12-29 23:06:22
23885323	Tusener i fakkeltog for Emilie Meng (17)	Nyheter	2016-12-29 23:08:14
23885340	Står uten kontrakter	Sport	2016-12-29 23:24:37
23885355	Carlsen i delt ledelse etter storspill i lynsjakk: – Gode sjanser til VM-gull	Sport	2016-12-29 23:32:31
23885357	Nå er Daniel-André Tande favoritt	Sport	2016-12-29 23:38:00
23885361	Butikksjef: – Glemmer aldri han som kjøpte samme ringen til kona – tre år på rad	Nyheter	2016-12-30 00:04:20
23885406	VGs dom: Nordens drømmelag uten nordmenn i 2016	Sport	2016-12-30 08:34:44
23885417	Et lysglimt i kriseåret	Sport	2016-12-30 08:44:20
23885422	Han vil gjøre sin døde datter stolt	Sport	2016-12-30 08:55:30
23871730	Eirik Jensen og Gjermund Cappelen – kampen for troverdigheten:     Hvem lyver?	VG Helg	2016-12-30 10:44:19
23885587	Lesbiske Anette (35) og homofile Christian (33) forteller sin historie: Vår vei til å få barn sammen	Nyheter	2016-12-30 11:19:44
23885662	Oss – og de andre	Meninger	2016-12-30 12:20:45
23885668	Den største nyheten	Meninger	2016-12-30 12:28:42
23879035	Detaljert program: Spis og tren deg     sprek på fire uker	Reportasje	2016-12-30 13:08:14
23880550	Unge og rike på børs: Møt de nye børstalentene	Økonomi	2016-12-30 13:08:42
23885508	Slik dropper du versting-maten	Mat og drikke	2016-12-30 14:13:32
23885739	Kronikk: 25 år siden Sovjetunionen ble nedlagt	Meninger	2016-12-30 14:25:22
23885781	Helge (43) fikk ALS: Kona ba statsministeren om hjelp	Nyheter	2016-12-30 14:50:40
23885824	Næringsminister Mælands råd til langtidsledige: – Kom dere ut og ta grep!	Nyheter	2016-12-30 15:14:04
23885825	18,1 grader på Sunndalsøra i går: Rekordåret 2016	Nyheter	2016-12-30 15:35:25
23885909	Ønsker felles begravelse for Carrie Fisher og Debbie Reynolds	Rampelys	2016-12-30 15:56:00
23885995	Mye å glede seg over	Meninger	2016-12-30 18:26:14
23885937	De nye 2017-reglene som gjelder for deg!	Nyheter	2016-12-30 20:05:01
23886115	Erna Solberg: - 2016 har gått bedre enn jeg trodde	Nyheter	2016-12-30 22:00:55
23886124	Bilfører overrasket av ras i Luster	Nyheter	2016-12-30 22:13:23
23886127	Flommer over av søppel-klager	Nyheter	2016-12-30 22:18:50
23886129	Selunge reddet av brannvesenet	Nyheter	2016-12-30 22:22:50
23886131	Mangler godkjenning til nytt stevne	Sport	2016-12-30 22:28:29
23886140	Harry Arter vil gjøre sin døde datter stolt	Sport	2016-12-30 22:34:10
23886150	Usikkert hva George Michael døde av	Rampelys	2016-12-30 22:42:08
23886156	Godt nyttår. Og god bedring	Sport	2016-12-30 22:49:11
23886164	Daniel-André Tande hopper med skadet ankel	Sport	2016-12-30 22:54:42
23886175	Magnus Carlsen var forbannet på mye etter VM-sølvet: Her går han i sinne	Sport	2016-12-30 23:01:03
23886179	Slik legger Obama ut hindringer for Trump	Nyheter	2016-12-30 23:12:35
23886182	24 timer	Nyheter	2016-12-30 23:21:04
23886354	Sophie Elise: Drakk hver dag og vurderte rehab	Rampelys	2016-12-31 22:18:10
23886356	Liverpool vant gigantoppgjøret mot Manchester City	Sport	2016-12-31 22:23:48
23886358	Zlatan snytt for Messi-rekord da United vant 2-1	Sport	2016-12-31 22:27:21
23886361	Chelsea fosser videre: – Føler at vi aldri kan bli slått	Sport	2016-12-31 22:32:00
23886363	Her er Trumps nyttårshilsen	Nyheter	2016-12-31 22:36:21
23886366	Gul hoppdress er kult for Tande	Sport	2016-12-31 22:40:13
23886368	Debbie Reynolds sønn: – Hun døde for å være med Carrie	Rampelys	2016-12-31 22:43:20
23886370	Sundby parkert av Ustjugovs monsterrykk: – Jeg var statist	Sport	2016-12-31 22:47:47
23886371	Jentegjeng åpnet hjemmet sitt for fremmede: - Håper det blir en trend	Nyheter	2016-12-31 22:51:54
23886373	Kong Harald: – Litt uvirkelig å bli 80	Nyheter	2016-12-31 22:56:17
23886557	Uetisk godhet	Meninger	2017-01-01 17:26:06
23886574	Daft eksperiment	Rampelys	2017-01-01 18:04:25
23886619	Her er din plan for en ny livsstil	Nyttig	2017-01-01 19:11:21
23886641	Dagens quiz	Kaffepausen	2017-01-01 19:23:04
23886644	Lær av Steinar (50): 33 kilo lettere på ni måneder	Nyttig	2017-01-01 23:07:45
23886675	Offerrollen i hovedrollen	Meninger	2017-01-01 20:34:43
23886686	Terror i Tyrkia	Meninger	2017-01-01 20:39:48
23886692	Nå kommer vi, helårssprekinger!	Meninger	2017-01-01 20:44:29
23886706	Tapte sak mot ekssamboer - får ekstraomganger	Nyheter	2017-01-01 21:07:40
23886708	Jonas Gahr Støre: Klar for Stør(r)e oppgaver	Nyheter	2017-01-01 21:14:39
23886678	Siv åpner året med prisrekord	Nyheter	2017-01-01 21:18:23
23886722	Nyttårsmassakre i Brasil: Mann drepte ekskone, sønn (8) og ti familiemedlemmer	Nyheter	2017-01-01 21:28:30
23886724	Tour-ener Ustjugov: – Kanskje noen utøvere ser litt rart på meg	Sport	2017-01-01 21:37:30
23886728	Gerhard Heiberg: – En tabbe ikke å utestenge Russland	Sport	2017-01-01 21:44:34
23886736	Felix René er årets nyttårsbarn	Nyheter	2017-01-01 21:47:20
23886805	Tyrkias terrorår	Nyheter	2017-01-01 23:18:56
23886774	Etter seieren i Nyttårshopprennet: Her lander Tande	Sport	2017-01-01 23:21:03
23886814	39 drept på fest i Istanbul: Nyttårstragedien	Nyheter	2017-01-01 23:27:41
23886775	19 viktige fotografier fra det siste året	Nyheter	2017-01-01 23:30:39
23886829	Dele Alli (20) og Harry Kane (23) herjer videre for Tottenham	Sport	2017-01-01 23:46:35
23886837	Olivier Giroud: Superscoringen	Sport	2017-01-01 23:54:57
23880585	Eline og Tor Erik følger ekspertrådene: Samboer-grepene dere bør ta	Økonomi	2017-01-02 10:16:10
23883042	Den svarte enke: Kokainkrig og dop i trusene	Reportasje	2017-01-02 12:56:42
23877489	Ekspertenes matallergi-råd: Tusenvis av barn får feil diagnose	Nyttig	2017-01-02 13:41:43
23887200	Tirsdagsquiz	Kaffepausen	2017-01-02 13:53:58
23887286	Beskylder produsentene for playback-flause	Rampelys	2017-01-02 15:17:56
23887308	Forskningrapport: Hver femte politimann trikser med tall	Nyheter	2017-01-02 15:34:50
23884137	De viktigste bilnyhetene i 2017	Økonomi	2017-01-02 15:43:55
23887399	Sent, men godt, Heiberg	Meninger	2017-01-02 16:47:23
23887407	Omgitt av fiender	Meninger	2017-01-02 16:54:57
23887415	Rubys mysterium	Meninger	2017-01-02 17:00:54
23887419	Arnt Henry (24) skulle ta toget da han ble påkjørt og drept på Fauske stasjon	Nyheter	2017-01-02 17:07:29
23887423	Stø kurs i en urolig verden	Meninger	2017-01-02 17:13:15
23887437	Erna vant TV-krigen	Rampelys	2017-01-02 17:27:02
23887452	Nektes erstatning etter ulykke på Tusenfryd	Nyheter	2017-01-02 17:47:29
23887456	«Dr. Owen Hunt»: – Alle fortjener en ny sjanse til kjærlighet	Rampelys	2017-01-02 18:03:48
23887507	Varsler priskrig	Nyheter	2017-01-02 19:11:28
23887513	Hopper seg til Oslo-leilighet	Sport	2017-01-02 19:33:13
23887523	Landslagets Iver Fossum om savnet av faren	Sport	2017-01-02 19:53:21
23887552	– Jeg blir skuffet om vi ikke kjemper om topp-plassen innen tre år	Sport	2017-01-02 20:02:16
23887604	Cappelen hevder Eirik Jensen maste om hasj-penger	Nyheter	2017-01-02 21:07:18
23887633	Sundby tilbake i «drittluften» i Oberstdorf	Sport	2017-01-02 21:40:33
23887662	Ap åpner for å skyte mer ulv	Nyheter	2017-01-02 22:27:03
23887693	Nattklubb-angrepet: Fryktet terror på forhånd	Nyheter	2017-01-02 23:06:58
23887725	Krever Sotsji-innsyn av NIF-toppene	Sport	2017-01-02 23:30:57
23887740	Mourinho pekte ut Nordtveit som svakt punkt – så avgjorde United kampen	Sport	2017-01-02 23:45:09
23887744	Liverpool best mot de beste – straffes av bunnlagene	Sport	2017-01-02 23:53:41
23887757	24 timer	Nyheter	2017-01-03 00:32:06
23887827	Onsdagsquiz	Kaffepausen	2017-01-03 09:20:58
23880349	"Eldar Vågan:    
– Den dagen endte barndommen min"	VG Helg	2017-01-03 09:34:47
23884914	Shampo spår hockeysuksess i Las Vegas	Sport	2017-01-03 10:55:02
23880566	Stort intervju med milliardær Ivar Koteng: – Det er de dumme som gjør det best innen eiendom	Økonomi	2017-01-03 11:22:37
23887959	Torsdagsquiz	Kaffepausen	2017-01-03 11:48:50
23887969	Fredagsquiz	Kaffepausen	2017-01-03 12:12:48
23887989	Nytt år og nye muligheter	Mat og drikke	2017-01-03 13:05:12
23888048	Tilbake til normalen	Mat og drikke	2017-01-03 13:43:38
23881267	Litauere redd for russisk invasjon: – Vesten ikke ser alvoret i situasjonen	Nyheter	2017-01-03 14:15:15
23888112	Mandagsklubben på nytt	Rampelys	2017-01-03 14:27:33
23882831	Arild Knutsens kamp: Rushjelperen som selv sprakk da sønnen døde	VG Helg	2017-01-16 22:17:57
23880534	Ekspertenes råd: Dette bør du tenke på når du skal kjøpe nybolig	Økonomi	2017-01-03 19:11:24
23888346	Slik har Antonio Conte gjort Chelsea til en seiersmaskin	Sport	2017-01-03 19:25:42
23888405	Den viktige arbeidskrafta	Meninger	2017-01-03 19:50:36
23888409	Tankens tigre	Meninger	2017-01-03 19:55:34
23888413	Trumps største utfordringer	Meninger	2017-01-03 20:01:56
23888416	Ulven truer de blåblå	Meninger	2017-01-03 20:03:23
23888408	På innsiden av landslaget: Til angrep på Hoppuka	Sport	2017-01-03 20:12:10
23888446	Slik vil Lysbakken løse boligkrisen	Nyheter	2017-01-03 20:32:56
23888461	Disse bedriftene flytter virksomheten tilbake til Norge	Økonomi	2017-01-03 20:37:48
23888471	Norge gir strøm til fattige i Liberia	Nyheter	2017-01-03 20:44:20
23888472	Flere idrettskretser ber NIF-toppene om «Sotsji-innsyn»	Sport	2017-01-03 20:45:23
23888483	Kjendis-suksess for «Farmen»	Rampelys	2017-01-03 20:53:31
23888542	Sundby om duellen mot Ustjugov: – Han er jo helt rå	Sport	2017-01-03 22:29:21
23888549	Weng i for god form: – Jeg liker det ikke	Sport	2017-01-03 22:32:50
23888557	Hasj-rettssaken: Politi-topper i vitneboksen	Nyheter	2017-01-03 23:04:23
23888573	Bandidos-Harnes satt på isolat - beskyldes for å trakassere medfanger	Nyheter	2017-01-03 23:10:33
23888590	Tora og Håkon (72) frykter ulven	Nyheter	2017-01-03 23:28:09
