id,title,image-url,categories,tags
GAP7B,Her er Oslos lekreste restauranter,http://ap.mnocdn.no/images/a0b94621-2961-4ea9-bd47-cd4a5972bd17?fit=crop&q=80&w=480,"[osloby, sulten]",[]
GR2QB,Dagens quiz,http://ap.mnocdn.no/images/82810810-1fd9-42a8-8964-c823555fd619?fit=crop&q=80&w=480,[kultur],[quiz]
GR2X9,Lien setter inn storstilt økning i oljeaktivitet,http://ap.mnocdn.no/images/e88156fc-bc03-4c47-aeb9-c45e9e7c22c3?fit=crop&q=80&w=480,"[norge, politikk]","[tord lien, norsk sokkel, olje- og energidepartementet]"
GR2z4,Fra én til fire eneboliger på samme tomt,https://ap.mnocdn.no/images/260fd4a3-6e03-401a-9564-61d7fb797e0c?fit=crop&q=80&w=480,[osloby],"[arkitektur, byutvikling]"
GR55m,Dieselbiler skal forbys i fire storbyer innen 2025,http://ap.mnocdn.no/images/410a9689-f9f5-4b09-9432-ef2affa9d03c?fit=crop&q=80&w=480,[okonomi],"[klima, london, økonomi]"
GR56m,Vi må ha dugnad for å redde medisinens viktigste verktøy | Bent Høie,http://ap.mnocdn.no/images/18c7f3a7-0c8a-4c0e-8765-ef177b209e82?fit=crop&q=80&w=480,"[meninger, debatt]","[antibiotikaresistens, medisin]"
GR5al,Trump lover å bygge mur - og straffe selskaper som flagger ut,https://ap.mnocdn.no/images/904f3f0b-993a-40dd-9ed9-b74c4a41815d?fit=crop&q=80&w=480,[verden],"[mexico, donald trump, usa]"
GR5qx,"Tyrkiske foreldre, oppvokst i Norge: «Du er med i Høyre og er innvandrer, hvorfor?»",https://ap.mnocdn.no/images/7d451b28-aed9-461f-8776-12a2bf0277d1?fit=crop&q=80&w=480,"[meninger, sid]","[unge høyre, ungdom, tyrkia]"
GR66x,Flyveren får skylden for flystyrt i Colombia,http://ap.mnocdn.no/images/d1902797-434b-4ee5-ab36-8d2ff6ec8920?fit=crop&q=80&w=480,[verden],[]
GR68l,"Childish Gambino: Soul av den gode, gamle skolen",http://ap.mnocdn.no/images/69833385-8e1a-4d88-b140-9f6044b36f2c?fit=crop&q=80&w=480,[kultur],"[musikk, hiphop (musikk), musikkanmeldelse, soul (musikk)]"
GR6eq,"Frp om mulla Krekar: «Ciao Krekar», «Bye bye», «En skandale for regjeringen» og «En parodi».",https://ap.mnocdn.no/images/a1905b0b-96d9-4c06-8983-ff9e411dae44?fit=crop&q=80&w=480,[norge],"[mulla krekar, fremskrittspartiet (frp), siv jensen, brynjar meling]"
GR6px,Nekrolog: Per Sundby,,[personalia],[nekrolog]
GR7PV,"Kort sagt, 23. desember",,[meninger],[debatt]
GR7q4,Svensk kvinne kjørte en halvtime på felgen,,[norge],"[eidsvoll, romerikes blad, politiet]"
GR8oQ,Rører amerikanerne til tårer med improvisert Ibsen,https://ap.mnocdn.no/images/5c902097-57a3-40ac-8536-9cacf309234a?fit=crop&q=80&w=480,[kultur],"[drama, los angeles, teater, henrik ibsen, usa]"
GR8yl,VG: Styret i Telenor hasteinnkalt,http://ap.mnocdn.no/images/f92afa7b-c742-4b2f-9ecb-23d0f904a138?fit=crop&q=80&w=480,[okonomi],[telenor]
GR9Bx,Under streken,https://ap.mnocdn.no/images/96693d48-ed7c-4d03-975b-afb9e7e4f809?fit=crop&q=80&w=480,[norge],[]
GR9o9,Pechakucha: Dette får oss i julestemning,https://ap.mnocdn.no/images/7d677dfa-7527-41c7-9caa-8f54cbd87dd1?fit=crop&q=80&w=480,[kultur],"[julemat, førjulstid, juleferie, julegaver, julenissen, jul]"
GREW6,Hun pleide å grue seg til å servere Eiliv Didriksen (81). I år har hun invitert ham hjem på julaften.,https://ap.mnocdn.no/images/124562b8-8f48-4667-9638-c08f1e7ccde3?fit=crop&q=80&w=480,[amagasinet],"[eldre, jul]"
GRJAQ,Ingvild Tennfjord: Ennå ikke handlet inn julens drikke? Slapp av! Du rekker det,https://ap.mnocdn.no/images/4ed923fd-b3b6-4e33-b8ec-83e913f07a97?fit=crop&q=80&w=480,[amagasinet],"[ingvild tennfjord, jul]"
GRJW4,Svensk feminist: – Skam-William er akkurat som mange andre menn – en potensiell voldtektsmann,http://ap.mnocdn.no/images/83148d47-41b4-4253-99a9-556c0ac36b9b?fit=crop&q=80&w=480,[kultur],"[skam, nrk]"
GRK1l,Stoltheten over lysekronen må ikke drukne i fremmedhatet | Emma Havend,https://ap.mnocdn.no/images/eac2a1cd-c03b-455a-a661-5644cb1ebb91?fit=crop&q=80&w=480,"[meninger, sid]","[førjulstid, ungdom, diskriminering, advent, barn og unge, barn, integrering, facebook, kristendom]"
GRK3J,Dyreliv i hardt vær på Svalbard,https://ap.mnocdn.no/images/51e91102-af19-4121-84e7-6883af8a8ee5?fit=crop&q=80&w=480,[viten],"[svalbard, svalbard, dyr, natur, vær, sult, dyrehelse, vinter, klima, danmark, forskning og vitenskap, sommer]"
GRLpQ,Jeg gjeninnmelder meg i Den norske kirke. Den kristne kulturarven må bevares. | Preben Dimmen,https://ap.mnocdn.no/images/b3dd036e-4c2c-4e3e-8f30-fa1c279b8919?fit=crop&q=80&w=480,"[meninger, sid]","[livssyn, den norske kirke, kristendom]"
GRLz6,«Dyrene i Hakkebakkeskogen»: - Høydepunktet er å høre Wenche Myhre i rollen som Bestemor Skogmus,https://ap.mnocdn.no/images/2f6aca2d-e7d0-46be-b5ae-e3a7f30acd64?fit=crop&q=80&w=480,[kultur],"[film, filmanmeldelse]"
GRROJ,"Berlin-terroren: Dette vet vi, og dette vet vi ikke",https://ap.mnocdn.no/images/3c7df212-3b50-41b3-b510-a49b65843a2a?fit=crop&q=80&w=480,[verden],[berlin]
GRRpB,«Perfekte fremmede»: Slapp selskapslek,https://ap.mnocdn.no/images/57bc7be2-104d-41b6-9fac-f66f31241f17?fit=crop&q=80&w=480,[kultur],"[film, filmanmeldelse]"
GRVO9,10 tips for nyttårshelgen,https://ap.mnocdn.no/images/f873cc4f-c1e8-4083-b0a5-5f3d0d4ab375?fit=crop&q=80&w=480,[osloby],[]
GRW2m,Derfor gjør FN-sensasjonen lille julaften Israel rasende,https://ap.mnocdn.no/images/9165de65-9ee1-42ac-b290-eb22f4a12949?fit=crop&q=80&w=480,[verden],"[fns sikkerhetsråd, israel, benjamin netanyahu, barack obama]"
GRWg4,Dette er det verdenskjente Røde Arme-koret. Nå er 64 av medlemmene trolig døde.,https://ap.mnocdn.no/images/51c5a64f-45eb-455d-a419-a383397be054?fit=crop&q=80&w=480,[kultur],[]
GRWvV,Jul med sin lede,https://ap.mnocdn.no/images/e0f0906a-fa03-42ea-9926-fd89ef09c84d?fit=crop&q=80&w=480,[kultur],[språk]
GRWwJ,Status Quo-gitarist Rick Parfitt er død,https://ap.mnocdn.no/images/9824991b-b21b-484e-a99d-8bd0fdb70e6d?fit=crop&q=80&w=480,[verden],[]
GRX1m,Aftenposten mener: For optimistisk om biodrivstoff,http://ap.mnocdn.no/images/8b8bff8e-bf9b-4a8b-8df8-ac6e7c7fea26?fit=crop&q=80&w=480,"[meninger, leder]","[statsbudsjettet, regnskog, bærekraft, drivstoff]"
GRXV9,Savnet kvinne funnet omkommet på Osterøy,,[norge],"[osterøy, hordaland]"
GRbEq,Problemer med innsjekkingen på Gardermoen torsdag morgen,,[norge],"[gardermoen, oslo lufthavn]"
GRblm,Stor uenighet om strafferammen: Påstand om ti års fengsel for Ubaydullah Hussain,https://ap.mnocdn.no/images/78332b3d-25c9-4ab5-a76b-92e1d0a90af4?fit=crop&q=80&w=480,"[meninger, kommentar]","[rekruttering, den islamske staten (is)]"
GRboJ,– Vi har en sønn som ikke er her,https://ap.mnocdn.no/images/a8bea2cf-fcfd-49bb-b402-c61210dc4ac7?fit=crop&q=80&w=480,[norge],"[sorg, jul]"
GRdAV,Fortsatt betydelig snøskredfare på Svalbard,https://ap.mnocdn.no/images/eb14013d-53c1-4dfd-8e49-d9a0261103bf?fit=crop&q=80&w=480,[norge],[svalbard]
GRdWm,Putin: - Enighet om våpenhvile i Syria,https://ap.mnocdn.no/images/654493df-f31f-4281-b06a-216b6941ab93?fit=crop&q=80&w=480,[verden],"[russland, recep tayyip erdogan, vladimir putin, syriakrigen]"
GRePl,MDG-Hansson: Hatten av for Venstre og KrF,https://ap.mnocdn.no/images/7508eb13-6ab5-4073-9bfd-bb0becb283d1?fit=crop&q=80&w=480,"[norge, politikk]","[miljøpartiet de grønne (mdg), co2, politikk, rasmus hansson]"
GRga9,Ubaydullah Hussain opererte nesten som Tjæreborg-presten,https://ap.mnocdn.no/images/f72a98f0-9152-4a59-ab0b-f9cc7e1df277?fit=crop&q=80&w=480,"[meninger, kommentar]","[den islamske staten (is), terror]"
GRglx,Heggelia i Nordmarka er solgt for over 18 millioner,http://ap.mnocdn.no/images/be1f50f4-1be3-4c5d-a405-858b01143f21?fit=crop&q=80&w=480,[osloby],"[nordmarka, småbruk]"
GRk19,Kort sagt 30. desember,https://ap.mnocdn.no/images/1125545e-fbb5-4f24-903e-1ab1fb4d80d1?fit=crop&q=80&w=480,"[meninger, debatt]",[]
GRmMm,Opphetet boligmarked hindrer nytt rentekutt,https://ap.mnocdn.no/images/840865ff-063b-4a72-9e5c-7044c2f35c82?fit=crop&q=80&w=480,[okonomi],"[norges bank, øystein olsen, finansdepartementet, økonomi]"
GRmkq,Julequiz 2016,https://ap.mnocdn.no/images/cb51d22a-644a-47af-b2c3-b690f0f5734b?fit=crop&q=80&w=480,[kultur],[]
GRneJ,"Har du først satt tennene i en brioche, skjønner du hvorfor den er verd all jobbingen",https://ap.mnocdn.no/images/154f62c5-2675-4ee0-a7a0-5adf3236a534?fit=crop&q=80&w=480,[amagasinet],[matskolen]
GRq7m,Kvinne kjørt til sykehus etter brann i Kristiansand,,[norge],"[brann, kristiansand]"
GnJBQ,Det er 45 år siden den første e-posten ble sendt. Er det på tide at vi sender den siste?,https://ap.mnocdn.no/images/3c2b28c2-60c5-434b-99ca-6c429f6611cd?fit=crop&q=80&w=480,[amagasinet],"[internett, teknologi, kommunikasjon]"
J8284,Dette skal hindre deg i å sovne bak rattet,https://ap.mnocdn.no/images/43ffd0a7-94e6-4f17-8954-b038097a00aa?fit=crop&q=80&w=480,[kultur],"[statens vegvesen, arkitektur, kunst, tur, reiseliv, e6]"
J828j,10 tips for helgen,https://ap.mnocdn.no/images/735fec53-1bd3-4872-84c2-f9c34cdf95bf?fit=crop&q=80&w=480,"[byliv, osloby]","[madcon, jul]"
J82Qj,Donald Trump går ut mot F-35-programmet,https://ap.mnocdn.no/images/9ea27a22-ed73-4274-af5b-0ea6b0b7bc27?fit=crop&q=80&w=480,[verden],"[donald trump, forsvarsdepartementet]"
J82k8,Gunn Wærsted krøp til korset | Ola Storeng,https://ap.mnocdn.no/images/2f6e8cef-7f42-459d-b9be-dee318f57ffd?fit=crop&q=80&w=480,"[meninger, kommentar]","[telenor, sigve brekke, finansavisen, monica mæland, svein aaser]"
J82kP,Ufrivillig barnløshet er en hjerteskjærende berg-og-dal-bane | Christel Taranger Freberg,https://ap.mnocdn.no/images/15f0a51c-b5ef-4422-9c88-620730e738ca?fit=crop&q=80&w=480,"[kronikk, meninger]",[barn]
J82rb,Forfulgte kunstnere nektes midlertidig opphold - nettopp fordi de er forfulgt,https://ap.mnocdn.no/images/613876b4-3050-4ec8-bee2-bea16f992763?fit=crop&q=80&w=480,"[meninger, debatt]","[guatemala, kulturdepartementet, iran]"
J83EX,Russland kutter forsvarsbudsjettet med 100 mrd. - vil dempe konflikten med Vesten,https://ap.mnocdn.no/images/d6aac4a6-6cd1-4010-bab5-18dab883ad4e?fit=crop&q=80&w=480,[verden],"[russland, vladimir putin]"
J83G8,Nekrolog: Sigurd Syversen,http://ap.mnocdn.no/images/ce595746-5f4c-48c1-905e-566230749bbb?fit=crop&q=80&w=480,[personalia],[nekrolog]
J83OJ,PechaKucha: - Hver dag dør 6000 nyfødte barn i verden. Disse kan reddes med enkle midler.,https://ap.mnocdn.no/images/0fd4b9fe-77ca-43dc-8643-1551279a98c6?fit=crop&q=80&w=480,[osloby],"[barn, forskerforbundet, helse]"
J84OX,Aftenposten mener: Enigheten i Telenors styre gjør det ikke lettere å se hva ansvar betyr i selskapet,https://ap.mnocdn.no/images/c552ad4c-b381-41ec-ba1f-3f29c2502c37?fit=crop&q=80&w=480,"[meninger, leder]","[korrupsjon, telenor, sigve brekke]"
J84W8,Oslo Fagottkor har solgt 10 000 julekonsertbilletter,https://ap.mnocdn.no/images/617e68f9-be16-4653-a2c8-6232279030dc?fit=crop&q=80&w=480,[kultur],"[homofili, konsert, oslo, humor, jul]"
J84jJ,Vraker Oslo og velger Stockholm for ny langrute,https://ap.mnocdn.no/images/4655178b-487c-4a86-8ee8-a15fa355c34f?fit=crop&q=80&w=480,[okonomi],"[scandinavian airlines (sas), ryanair, norwegian, singapore]"
J84k7,Her er våre seriefavoritter for 2016,https://ap.mnocdn.no/images/a319fe54-183e-4851-a843-e8eac9062821?fit=crop&q=80&w=480,[kultur],"[game of thrones, hbo nordic, netflix, western, donald trump, sci-fi, nrk, tv, viaplay, tv2, hbo, tv-serier, tv2 sumo, skam, aksel hennie]"
J85KR,Du trenger ikke kjøpe mer mat enn du spiser i julen! | Kristina Othille Hetland Schennum,https://ap.mnocdn.no/images/70a49dfb-d7a0-4eb4-94f3-7dddd348a81b?fit=crop&q=80&w=480,"[meninger, sid]","[avfall, mat og næringsmidler, jul]"
J85R8,Skuespilleren Zsa Zsa Gabor er død,https://ap.mnocdn.no/images/8f790400-5750-4169-9071-139f11757de8?fit=crop&q=80&w=480,[kultur],[hollywood]
J8737,Dagens quiz,http://ap.mnocdn.no/images/a5886699-8b7c-4aa6-b0ac-966b1b9e9dba?fit=crop&q=80&w=480,[kultur],[quiz]
J87R7,Dagens quiz,https://ap.mnocdn.no/images/8c047535-71c5-4e0a-a230-e0b48c3b7962?fit=crop&q=80&w=480,[kultur],[quiz]
J88k4,Aftenpostens nyttårskonsert med KORK og toppsolister,https://ap.mnocdn.no/images/61ae796f-0844-4455-ade1-b02d328c8a3d?fit=crop&q=80&w=480,[osloby],"[konsert, oslo, nyttår]"
J88mm,Helsesøster Solveig Ude er Årets osloborger 2016,https://ap.mnocdn.no/images/504d1388-cabc-40ec-8a09-2de3ebb5380e?fit=crop&q=80&w=480,[osloby],[]
J89zP,Spørsmålet: Hvilke innlegg ble mest lest i 2016? Svaret: Slå ring om emokratiet! | Thorgeir Kolshus,https://ap.mnocdn.no/images/b086ae53-67f7-4803-ab8a-3281d7f35310?fit=crop&q=80&w=480,"[kronikk, meninger]","[medier, kronikk, ytringsfrihet, demokrati]"
J8A08,Trodde Anne Frank ble angitt til nazistene. Nå er en ny forklaring dukket opp.,https://ap.mnocdn.no/images/95c42301-c61f-4d91-b005-01c8f6003b4a?fit=crop&q=80&w=480,[verden],"[holocaust, gestapo, nazisme, auschwitz, andre verdenskrig, amsterdam]"
J8AOb,Det er ikke muslimske foreldre som står bak julebråket | Andreas Slettholm,https://ap.mnocdn.no/images/deb46489-fe7d-4133-aadb-2004465803a1?fit=crop&q=80&w=480,"[meninger, kommentar]","[utdanningsdirektoratet, jesus, jul]"
J8Axj,Kalvø: Velkommen til regjeringas julebord,https://ap.mnocdn.no/images/1c338016-887e-4536-ac98-0eefd1e19624?fit=crop&q=80&w=480,[amagasinet],[]
J8G26,Russiske myndigheter:  Syria stanser Aleppo-angrepene for å la sivile evakuere,,[verden],[syria]
J8Lx7,Taliban inviterer journalister til sjeldent møte,http://ap.mnocdn.no/images/855de142-f4f4-420f-8c3e-fa13a795cbdb?fit=crop&q=80&w=480,[verden],"[taliban, qatar, kabul]"
J8M2m,DN: Telenors styreleder Wærsted overkjørt av eget styre,http://ap.mnocdn.no/images/60f26c14-4f5c-4510-95af-a19151c78a11?fit=crop&q=80&w=480,[okonomi],"[telenor, sigve brekke]"
J8MOj,Kristian Gundersen i Uviten: Medikamentfri psykiatri - eksperiment uten forskning,https://ap.mnocdn.no/images/d520fee3-fc81-4ba0-baf2-a71252bd6bd4?fit=crop&q=80&w=480,[viten],"[bent høie, psykiatri, forskning og vitenskap, medisin, akupunktur]"
J8Mb4,Ni av de største brølerne i 2016,https://ap.mnocdn.no/images/f199c7f6-0929-486b-afeb-f23a5d438a0e?fit=crop&q=80&w=480,[verden],"[xi jinping, island, uganda, michel temer, india, benjamin netanyahu, kina, brasil, boris johnson, russland, recep tayyip erdogan, sverige, usa, vladimir putin]"
J8Mmb,Geværmannen i #pizzagate snakker ut: - Jeg ville bare gjøre en god gjerning,http://ap.mnocdn.no/images/8a4a8fa9-3e1b-4b15-bae8-55a29ec54bd5?fit=crop&q=80&w=480,[verden],[]
J8Mx4,"Kurdiske foreldre, oppvokst i Norge: – Det er flaut når folk er for forsiktige",https://ap.mnocdn.no/images/3a594ea5-0cb8-48c0-888a-51f5c52fcdf4?fit=crop&q=80&w=480,"[meninger, sid]","[kurdere, ungdom]"
J8R0m,"Bransjen lover å kutte sukker, salt og fett i maten",https://ap.mnocdn.no/images/9de31070-f2e9-4c8b-8684-17ca87595dfb?fit=crop&q=80&w=480,[norge],"[dagligvarehandel, helse, mat og næringsmidler]"
J8RA8,Pipebrann på Stortorvets Gjæstgiveri,http://ap.mnocdn.no/images/72bbb914-5996-419d-9acf-6d4cd4ff0d5f?fit=crop&q=80&w=480,[osloby],[]
J8REP,Boligprisene fortsetter veksten i november,https://ap.mnocdn.no/images/ce000263-8761-4a50-8301-64b1880c8215?fit=crop&q=80&w=480,[norge],[boligmarkedet]
J8Rlm,Krise i EØS-samarbeidet: Island blokkerer ny sjef for milliardfond,http://ap.mnocdn.no/images/f99ba4cc-a308-4ab5-962a-b4c0d15248f6?fit=crop&q=80&w=480,[verden],"[kommentar, island, eøs, esa, aftenposten, euro, liechtenstein, brussel]"
J8X2R,Leter fortsatt etter kvinne (70) etter trafikkuhell i Hordaland,,[norge],[]
J8X34,Mistenkt IS-tilhenger med Kalasjnikov pågrepet i Rotterdam,,[verden],[]
J8X6m,Støtte til lovbrudd? | Øystein Trevland,http://ap.mnocdn.no/images/db3a1b2f-9f08-440a-b4f2-c63f4a334388?fit=crop&q=80&w=480,"[meninger, debatt]","[delingsøkonomi, uber]"
J8XL7,Obama beordrer full gransking av hackerangrep i valgkampen,https://ap.mnocdn.no/images/f7ba8652-4f6d-4d5f-bbc1-073164b79f40?fit=crop&q=80&w=480,[verden],[barack obama]
J8Xqj,"Styret vurderte å sparke Telenor-sjefen, men snudde da advokater frikjente ham",https://ap.mnocdn.no/images/7fb38d53-4de1-49d0-bd2d-b3f4f4675125?fit=crop&q=80&w=480,[okonomi],"[telenor, sigve brekke, thailand, india, aftenposten, bangladesh]"
J8aBX,Politikilder: Polsk lastebilsjåfør skutt timer før Berlin-angrep,https://ap.mnocdn.no/images/09976617-8bcf-4209-b524-0cef6c14786b?fit=crop&q=80&w=480,[verden],"[tyskland, berlin, terror]"
J8aLJ,Indias utenriksminister raser mot Norge i barnevernskrangel,https://ap.mnocdn.no/images/d5d2b63c-f47e-4764-97b9-a145cd2473e1?fit=crop&q=80&w=480,[verden],"[india, foreldre, barnevern]"
J8d1X,"Skobutikken Muhamad Koja jobbet i, ligger i ruiner i Aleppo. Nå har familien et nytt liv med skiturer i Drammen.",https://ap.mnocdn.no/images/a775547f-eeaa-4ae8-b31b-c8a50f2e929d?fit=crop&q=80&w=480,[norge],"[syria, den islamske staten (is), islam i norge]"
J8d2X,Aftenposten mener: Kjønnsnøytral verneplikt må videreutvikles,https://ap.mnocdn.no/images/f98f214e-e96b-4ba8-b9f7-bce16ae4ddd9?fit=crop&q=80&w=480,"[meninger, leder]","[kvinner, førstegangstjenesten, verneplikt, forsvaret]"
J8dK8,Trump gleder seg over julebrev fra Putin: – Hans tanker er så riktige,https://ap.mnocdn.no/images/1c821f10-29f5-4332-931d-12d7ddccf2a7?fit=crop&q=80&w=480,[verden],"[russland, donald trump, usa, vladimir putin]"
J8dLR,Trump og Putin pusser opp atomvåpnene og venter på fornuften,https://ap.mnocdn.no/images/cede5595-1aa5-42f5-994a-7b8c7c37003b?fit=crop&q=80&w=480,[verden],"[russland, våpen, donald trump, nei til atomvåpen, barack obama, usa, vladimir putin, atomvåpen]"
J8dQ7,Nekrolog: Vibeke Knudsen,,[personalia],[nekrolog]
J8dVR,– I snitt har 14 mennesker dødd hver dag i Middelhavet i år,https://ap.mnocdn.no/images/9bc142fb-4069-4094-9ea6-41a03e7102dd?fit=crop&q=80&w=480,[verden],"[migrantkrisen i europa, migrasjon, middelhavet, flyktninger]"
J8ejm,"«Why Him?» Litt morsom, mest umorsom",https://ap.mnocdn.no/images/1d6777f8-071a-4998-8f4a-a4c5fa0fb8f4?fit=crop&q=80&w=480,[kultur],"[film, james franco, breaking bad, filmanmeldelse]"
J8g7b,Russland: Kampen om Aleppo er over,https://ap.mnocdn.no/images/8e49fbb5-2cb1-4d45-b8e1-8b45bca5e2b5?fit=crop&q=80&w=480,[verden],"[russland, syria, syriakrigen]"
J8mW8,Politiet måtte be siste-liten-handlere roe seg ned,https://ap.mnocdn.no/images/6b29fa98-1732-4570-ab47-053dbadea6c5?fit=crop&q=80&w=480,[osloby],"[julehandel, oslo, politiet]"
J8mv4,De fleste i vest har fått strømmen tilbake,https://ap.mnocdn.no/images/eb228a12-bebe-4bf1-89fb-1a0dd3f68d14?fit=crop&q=80&w=480,[norge],[jul]
J8my6,Tsunamivarsel avblåst etter jordskjelv i Sør-Chile,https://ap.mnocdn.no/images/b4004865-6279-4fe5-a387-26d667ad39e8?fit=crop&q=80&w=480,[verden],"[chile, jordskjelv]"
J8pRm,Slik blir jul og nyttår bra for dyrene,https://ap.mnocdn.no/images/0973db47-f9ea-414d-bbd0-e8c6def3d150?fit=crop&q=80&w=480,[osloby],"[dyrehelse, nyttår, katt, hund, jul]"
J8pbb,VG-måling: Tilliten til Solberg stuper etter budsjettbråket,http://ap.mnocdn.no/images/dca8f2ee-621a-4ab2-9461-8ed14d05e5cb?fit=crop&q=80&w=480,"[norge, politikk]","[erna solberg, jonas gahr støre]"
J8w5R,Her er filmene som får julestemningen til å holde gjennom romjulen,https://ap.mnocdn.no/images/dc3dd317-fc23-499d-b56a-461aa0593af1?fit=crop&q=80&w=480,[kultur],"[film, keira knightley, hanne krogh, macaulay culkin, bruce willis, jul]"
J8wG7,Varsler økt privatisering i Forsvaret,http://ap.mnocdn.no/images/a4a7dd31-ad1f-4d22-87e5-e0296a7c96a9?fit=crop&q=80&w=480,[norge],[]
J8wjX,Oslo før: Trange leiligheter var svaret på 1800-tallets boligmangel,http://ap.mnocdn.no/images/555944a8-762d-425d-9ea6-2bb98cda2fbe?fit=crop&q=80&w=480,[osloby],[oslo før]
J8yAR,Siv Jensen gir Carl I. Hagen klar beskjed om klima,https://ap.mnocdn.no/images/1962574a-2898-40d9-ad17-15785b506823?fit=crop&q=80&w=480,"[norge, politikk]","[carl i. hagen, siv jensen, co2]"
J8yKm,Evakueringen fra Øst-Aleppo stanset - tusenvis fremdeles innesperret,https://ap.mnocdn.no/images/9b9ad549-b7aa-40af-ac66-10a2420c69b1?fit=crop&q=80&w=480,[verden],[syria]
JgOmj,Hvor gamle kan vi egentlig bli?,https://ap.mnocdn.no/images/deeb13d1-a55b-404c-b7f5-288a1cb017bd?fit=crop&q=80&w=480,[amagasinet],"[generasjon, dna, forskning og vitenskap]"
K4006,Synne får familien til å spare strøm,https://ap.mnocdn.no/images/fd8b81c6-a235-4dfd-ac03-439089c59c8f?fit=crop&q=80&w=480,[norge],"[miljø, barn]"
K40Bo,"GlasMagasinet bytter innhold - ut med norske glass og fat, inn med dansk design",https://ap.mnocdn.no/images/d497f91a-0078-4a42-94b4-f16700e0fbda?fit=crop&q=80&w=480,[osloby],"[oslo, glasmagasinet, design, stortorvet]"
K40XG,Her var det sommer i morges,https://ap.mnocdn.no/images/26b8f15b-4396-4476-b023-dccaf529c2ee?fit=crop&q=80&w=480,[norge],"[vær, møre og romsdal]"
K40bX,De nye alliansene i Syria: Nå bomber russerne for å hjelpe tyrkerne,https://ap.mnocdn.no/images/cdd42b54-1da8-43e5-80cb-56360ccddc67?fit=crop&q=80&w=480,[verden],[syriakrigen]
K42ko,Ringte selv politiet etter drap i Elverum  - gamle kjenninger,https://ap.mnocdn.no/images/a7b39bf1-d145-4f10-a187-c5e27d64f5f5?fit=crop&q=80&w=480,[norge],[]
K42ly,Russland vil styrke Serbias forsvar,http://ap.mnocdn.no/images/9fc91338-f1cb-4519-8261-419cc942ca93?fit=crop&q=80&w=480,[verden],[]
K440M,"Europa må skjerpe terrorsikkerheten, mener israelske eksperter. Et slikt samfunn ønsker vi ikke, svarer norsk forsker.",https://ap.mnocdn.no/images/2ab39fdd-0f28-4210-8f66-4c1d3d334816?fit=crop&q=80&w=480,[verden],"[den islamske staten (is), berlin, terrorberedskap, terror]"
